kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,evrak_sayisi,evrak_listesi,uyari_sayisi
IT_TUR_OGRENCI_GEMI_DAVETIYE_DIGER_COCUKSUZ,ogrenci,davetiye,gemi,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI,0
IT_TUR_OGRENCI_GEMI_DAVETIYE_DIGER_COCUKLU,ogrenci,davetiye,gemi,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_OGRENCI_TREN_DAVETIYE_ANKARA_COCUKSUZ,ogrenci,davetiye,tren,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI,0
IT_TUR_OGRENCI_TREN_DAVETIYE_ANKARA_COCUKLU,ogrenci,davetiye,tren,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_OGRENCI_TREN_DAVETIYE_ISTANBUL_COCUKSUZ,ogrenci,davetiye,tren,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI,0
IT_TUR_OGRENCI_TREN_DAVETIYE_ISTANBUL_COCUKLU,ogrenci,davetiye,tren,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_OGRENCI_TREN_DAVETIYE_IZMIR_COCUKSUZ,ogrenci,davetiye,tren,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI,1
IT_TUR_OGRENCI_TREN_DAVETIYE_IZMIR_COCUKLU,ogrenci,davetiye,tren,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_OGRENCI_TREN_DAVETIYE_DIGER_COCUKSUZ,ogrenci,davetiye,tren,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI,0
IT_TUR_OGRENCI_TREN_DAVETIYE_DIGER_COCUKLU,ogrenci,davetiye,tren,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|OGRENCI_BELGESI|MADDI_GELIR_OGRENCI|TEMINAT|MADDI_DESTEKCI_OGRENCI|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_UCAK_OTEL_ANKARA_COCUKSUZ,memur,otel,ucak,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,2
IT_TUR_MEMUR_UCAK_OTEL_ANKARA_COCUKLU,memur,otel,ucak,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_MEMUR_UCAK_OTEL_ISTANBUL_COCUKSUZ,memur,otel,ucak,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_UCAK_OTEL_ISTANBUL_COCUKLU,memur,otel,ucak,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_MEMUR_UCAK_OTEL_IZMIR_COCUKSUZ,memur,otel,ucak,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_UCAK_OTEL_IZMIR_COCUKLU,memur,otel,ucak,izmir,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_MEMUR_UCAK_OTEL_DIGER_COCUKSUZ,memur,otel,ucak,diger,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_UCAK_OTEL_DIGER_COCUKLU,memur,otel,ucak,diger,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_MEMUR_ARAC_OTEL_ANKARA_COCUKSUZ,memur,otel,arac,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_ARAC_OTEL_ANKARA_COCUKLU,memur,otel,arac,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_MEMUR_ARAC_OTEL_ISTANBUL_COCUKSUZ,memur,otel,arac,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_ARAC_OTEL_ISTANBUL_COCUKLU,memur,otel,arac,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_ARAC_OTEL_IZMIR_COCUKSUZ,memur,otel,arac,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_ARAC_OTEL_IZMIR_COCUKLU,memur,otel,arac,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_ARAC_OTEL_DIGER_COCUKSUZ,memur,otel,arac,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_ARAC_OTEL_DIGER_COCUKLU,memur,otel,arac,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_OTOBUS_OTEL_ANKARA_COCUKSUZ,memur,otel,otobus,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_OTOBUS_OTEL_ANKARA_COCUKLU,memur,otel,otobus,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_MEMUR_OTOBUS_OTEL_ISTANBUL_COCUKSUZ,memur,otel,otobus,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_OTOBUS_OTEL_ISTANBUL_COCUKLU,memur,otel,otobus,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_OTOBUS_OTEL_IZMIR_COCUKSUZ,memur,otel,otobus,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_OTOBUS_OTEL_IZMIR_COCUKLU,memur,otel,otobus,izmir,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_OTOBUS_OTEL_DIGER_COCUKSUZ,memur,otel,otobus,diger,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_OTOBUS_OTEL_DIGER_COCUKLU,memur,otel,otobus,diger,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_GEMI_OTEL_ANKARA_COCUKSUZ,memur,otel,gemi,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_GEMI_OTEL_ANKARA_COCUKLU,memur,otel,gemi,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_MEMUR_GEMI_OTEL_ISTANBUL_COCUKSUZ,memur,otel,gemi,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_GEMI_OTEL_ISTANBUL_COCUKLU,memur,otel,gemi,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_GEMI_OTEL_IZMIR_COCUKSUZ,memur,otel,gemi,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_GEMI_OTEL_IZMIR_COCUKLU,memur,otel,gemi,izmir,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_GEMI_OTEL_DIGER_COCUKSUZ,memur,otel,gemi,diger,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_GEMI_OTEL_DIGER_COCUKLU,memur,otel,gemi,diger,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_TREN_OTEL_ANKARA_COCUKSUZ,memur,otel,tren,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,1
IT_TUR_MEMUR_TREN_OTEL_ANKARA_COCUKLU,memur,otel,tren,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_MEMUR_TREN_OTEL_ISTANBUL_COCUKSUZ,memur,otel,tren,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
IT_TUR_MEMUR_TREN_OTEL_ISTANBUL_COCUKLU,memur,otel,tren,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,3
IT_TUR_MEMUR_TREN_OTEL_IZMIR_COCUKSUZ,memur,otel,tren,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|OTEL_REZERVASYONU|CALISMA_IZIN_BELGESI_MEMUR|MADDI_GELIR_MEMUR|TEMINAT,0
